W.T.F.,Redneck 22,Theeyy broke his jaw!
Dances with Smurfs,Cartman,"You just want somebody to read what's in front of them like a brain-washed zombie, is that it Mr. Mackey? I am not Gordon Stoltski, okay?! I'm not some dog on a leash that just blindly says what he's told, until he's killed!"
Dances with Smurfs,Principal Victoria,All we ask is you keep it shorter.
Dances with Smurfs,Cartman,"Oh I will! And maybe I'll also have a word with the ACLU, tell them that a student is being told not to speak out against his school! I'm sure they'll find that very interesting!"
Dances with Smurfs,Scene Description,"South Park Elementary, morning. Cartman is back at the announcement desk. He's smiling, and clears his throat. Principal Victoria, Mr. Mackey, and two school district officials look on."
Dances with Smurfs,Cartman,"Well. Goood morning South Park Elementary. These are the morning announcements. Tryouts for the soccer team are on Friday afternoon. That is of course if our student body president does something about our abysmal soccer field. [The first or second grade class is shown] I have a question. What does Wendy Testaburger actually do? She is supposed to be the president, right? What is her agenda? She's lying to everyone? Or is she? Let's ask these questions. [next day] Today I wanna talk briefly about the state of our school's economy. The bake sale last week was a complete failure. And in the school- [next day] And besides that, who actually voted for Wendy Testaburger? I know I didn't. And everyone who did is now scratching their heads and goin' ""Whoops. Guess I shouldn't have done that."" [next day] I'm not in the student council, I'm just a normal kid like all of you. And like all of you, I want to know what has happened... to my school."
Dances with Smurfs,Scene Description,Cartman leads the school in reciting the Pledge of Allegiance.
Dances with Smurfs,Third Graders,I pledge allegiance to the fag -
Dances with Smurfs,Cartman,"- of the United States of America. OUR United States, not the one Wendy Testaburger would have, a socialist dunghole -"
Dances with Smurfs,Kindergartners,- a socialist dunghole...
Dances with Smurfs,Scene Description,"South Park Elementary, morning. Cartman is back at the announcement desk."
Dances with Smurfs,Cartman,"Good morning students. These are the morning announcements. If you'll direct your attention to the new video monitors at the head of your class, [The lights go down and a monitor is shown above Mr. Garrison's desk] you will see that the announcements are now being done in video."
Dances with Smurfs,Kyle,"Oh God, no! [Cartman has made his own graphic introduction full of poses]"
Dances with Smurfs,Cartman,"Lunch today is going to be pizza. Again. [exhales forcefully] Friends, our school is dying and you know it. You feel it. You're like, you're like me; you wanna change it. But ohhh no, Wendy Testaburger's not gonna let that happen! This is not the school we grew up in, and ...and I don't know if we can get it back. [leaves his desk and walks over to a mobile blackboard] So let's take a look at exactly what our school president wants. You know, what is she trying to achieve? Let's just take a look at these Keywords here: Wendy's made it clear she wants our school to be a more Integrated Leftist and Liberal place! But you see what then happens, what we get is a Socialist, Modern, Utopian, Reformed, Farce of a School. So when you look closely it becomes very obvious what Wendy wants. K I L L S M U R F S. Our school president ...wants to kill Smurfs."
Dances with Smurfs,Ike,[upset to the fact] NOOO!
Dances with Smurfs,Cartman,"I don't know if we're turning into a Smurf-hating school or what we're turning into, but unless you ask why [writes Y on the board], we're gonna transform into something."
Dances with Smurfs,Scene Description,"South Park Elementary, school hallway, day. Wendy is at her locker when Butters approaches with a group of friends. We'll call them Melvins, after the group he formed with Dougie and Pip back in Season 3."
Dances with Smurfs,Butters,Hey Wendy! Wendy! Is it true?
Dances with Smurfs,Wendy,Is what true?
Dances with Smurfs,Butters,That you hate Smurfs?
Dances with Smurfs,Wendy,I don't have time for this.
Dances with Smurfs,Butters,Hey now! Me and us fellers were just asking questions!
Dances with Smurfs,Melvins,"Yeah, that's right. We can ask. [Casey is among them]"
Dances with Smurfs,Wendy,Try to understand this: all I do is try to help run student council. I don't give a crap about Smurfs!
Dances with Smurfs,Butters,[gasps and points] It is true!
Dances with Smurfs,Melvin 1,Oh my God!
Dances with Smurfs,Melvin 2,"Yeah, bemememe!"
Dances with Smurfs,Melvin 3,Oh my God!
Dances with Smurfs,Wendy,"Maybe you guys should check into what student council actually does, before you just blindly listen to what some idiot with a microphone tells you! [storms off]"
Dances with Smurfs,Butters,What did the Smurfs ever do to you! Ya bitch! I just called the president a bitch.
Dances with Smurfs,Casey,Hyeah.
Dances with Smurfs,Melvin 1,That was cool.
Dances with Smurfs,Melvin 4,Awesome.
Dances with Smurfs,Melvin 2,"Yeah, that was cool."
Dances with Smurfs,Melvin 3,"Yeah, great job."
Dances with Smurfs,Scene Description,"The cafeteria entrance, day. To one side is a huge poster on the wall and a smaller sign near a desk at which sits Cartman signing copies of his new book, ""What Happened To My School?"""
Dances with Smurfs,Cartman,"""Thank you"" and this is to..?"
Dances with Smurfs,Douglas,Douglas.
Dances with Smurfs,Cartman,"[signs a copy] ""To Douglas."" There you go. [gives it to him] Book signing today everyone, be sure to pick up your copy."
Dances with Smurfs,Butters,Hey Eric!
Dances with Smurfs,Cartman,Well hello. Another person who [looks to his right and tries to get the other kids' attention as they stream into the cafeteria] cares about the future of our school.
Dances with Smurfs,Butters,"Oh you bet! I love all the stuff you said about how our school president never does anything, and how she's changing everything."
Dances with Smurfs,Cartman,"Yes, well now you can read about all those things I've said, Butters. Take this copy of my book."
Dances with Smurfs,Butters,"Cool, thanks."
Dances with Smurfs,Cartman,That'll be five dollars.
Dances with Smurfs,Butters,"[a bit disappointed] Oh, okay. [hands him a five-dollar bill]"
Dances with Smurfs,Stan,What the hell do you think you're doing?!
Dances with Smurfs,Cartman,A book signing.
Dances with Smurfs,Stan,I looked through your stupid book! It's five hundred and forty pages of ripping on Wendy and calling her a slut!
Dances with Smurfs,Cartman,I do not directly say she's a slut!
Dances with Smurfs,Stan,"""Wendy Testaburger has proven time and time again that she will do anything to pleasure her vagina. Whether it is the school football team or the janitors on their break, Wendy spends her time as president on her knees or on her back taking the old in-out for hours on end""."
Dances with Smurfs,Cartman,"[leans over the table and points somethoug out to him] You didn't read the rest, dude."
Dances with Smurfs,Stan,"""Or does she?"""
Dances with Smurfs,Cartman,"""Or does she?"" See, that's a question. I'm asking questions, Stan! I've called for Wendy to come on my show and defend herself, but she won't do it!"
Dances with Smurfs,Butters,"[showing up with his Melvins] Yeah, and she hates Smurfs!"
Dances with Smurfs,Scene Description,Some younger boys are reading the book.
Dances with Smurfs,Boy 1,"""Shouldn't we be worried if our school president is a girl who would rather get her tits licked than go to student council meetings?"" [the other boys react to that passage]"
Dances with Smurfs,Stan,"Hey hey, stop reading that!"
Dances with Smurfs,Boy 1,Wull what do you mean?
Dances with Smurfs,Stan,"Listen, just because a guy's voice is on the intercom and his words are in a book, doesn't mean he has any idea what he's talking about!"
Dances with Smurfs,Boy 2,Yes it does!
Dances with Smurfs,Casey,Eric Cartman is simply making it so that all kids take responsibility to question their school leaders. We should all ask if our president is a penis-hungry hooker with a huge vagina. I'm Casey Miller. [Stan turns and walks away. He sees Wendy at her locker and approaches her.]
Dances with Smurfs,Stan,"Wendy, did you see the stuff Cartman is saying about you now?"
Dances with Smurfs,Wendy,"I really don't care, Stan."
Dances with Smurfs,Stan,Well don't you think you should go on his show and defend yourself?! Everyone is starting to think you're a crappy president.
Dances with Smurfs,Wendy,"I'm not giving Eric Fartman one minute of my time, you got that?! I'm not acknowledging his stupid questions. If you want him dealt with, you'll have to do it yourself! [takes up her backpack and storms off]"
Dances with Smurfs,Scene Description,"The principal's office, after the announcements. Cartman walks into the office. Mr. Mackey stands to Principal Victoria's left."
Dances with Smurfs,Cartman,"You wanted to see me again, Principal Victoria?"
Dances with Smurfs,Principal Victoria,"Eric, we've been informed by a concerned student that you are writing naughty books about one of the girls here at the school."
Dances with Smurfs,Cartman,"Oh, Wendy came and told on me?! So what? Because she's president she can't be written about?"
Dances with Smurfs,Mr. Mackey,"Eric, apparently you wrote that Wendy's private parts are big enough to fly an airplane through, m'kay?"
Dances with Smurfs,Cartman,And what if they are?! You'll stop me from asking just because Wendy forces you to?!
Dances with Smurfs,Mr. Mackey,"Eric, the student body president really doesn't have the kind of power that you-"
Dances with Smurfs,Cartman,"Just enough power to force you to stop me from selling my book! Face it, you're a lackey, Mackey!"
Dances with Smurfs,Principal Victoria,"[stands up] Eric, I've had enough! You cannot and you will not sell your books on school grounds! Do I make myself clear?!"
Dances with Smurfs,Cartman,"Clear as summer rain! Clear as a flavorless bottle of vitamin water! This school has finally transformed to the socialist whoreland where a student isn't free! Well I'm not gonna be a part of it, do you understand?! I'm leaving this... hypocritical Communist school! I'm walking out and I'm never coming back! [turns and storms out of the office.]"
Dances with Smurfs,Scene Description,"South Park Elementary, next morning. The students are entering the school. Later..."
Dances with Smurfs,Announcer,"[an adult male] Live, from the principal's office, these are the morning announcements. Here, is Eric Cartman."
Dances with Smurfs,Cartman,"Yesterday, as most of you know, I walked out on this program, and on our school. I was so... fed up with our president's hypocrisies, me not being allowed to sell my book. I wanted to live in a place where my values were still upheld. And so I decided to leave it all behind and instead just go and live with the Smurfs. [an animated sequence begins. Smurf Village is shown] I simply observed the gentle Smurfs at first. I wanted to understand how they could live such simple and decent lives. They were wary of me in the beginning, but slowly I began to earn their trust. [one day he steps up, and they gather round him] It wasn't long before the gentle Smurfs accepted me as one of their own. [they bring him a cap big enough to fit his head, he puts it on and grins. The camera pans up and the title of his animation appears: Dances with Smurfs]"
Dances with Smurfs,Butters,Whoa... [this time Kyle is the one who has his head in his arms]
Dances with Smurfs,Cartman,"The smurfs and I grew to understand each other. [Cartman is now dressed as a Smurf, but only his face is painted blue. He's harvesting berries with the Smurfs] They shared with me their art of picking Smurfberries, and I shared with them stories of my country's forefathers. Of course, it wasn't long before ...I fell in love with Smurfette. [He and the diminutive Smurfette sit on a log watching the sun set] We're from two different worlds and yet we spoke the common language of passion."
Dances with Smurfs,Kyle,"""These, are the morning announcements."" [Butters shushes him and he buries his face in his arms again.]"
Dances with Smurfs,Cartman,"Papa Smurf was displeased at first, [Cartman tries to catch up to Smurfette as her father takes her into their mushroom house] He told Smurfette I wasn't a real Smurf and we could never be happy. But I eventually proved myself to Papa Smurf by picking more Smurfberries than any Smurf had ever Smurfed before. Finally, all was right with the world. But then, a crisis. Clumsy Smurf burst into the Smurf ceremony to say that humans had come to destroy all of Smurfland."
Dances with Smurfs,Cartman Smurf,"No! No, you must leave the noble Smurfs alone! Who's behind all this?! [gasps at the sight of lots of bulldozers ready to raze Smurfland, and at their forewoman] I should have known. Wendy!"
Dances with Smurfs,Human Wendy,[just Cartman dressed as Wendy] Out of my way! [this Wendy has padding to make her appear to have breasts]
Dances with Smurfs,Cartman Smurf,"Wendy, what are you doing here?!"
Dances with Smurfs,Human Wendy,Smurfberries are worth a lot of money. With all those Smurfberries I can power the school for the entire year.
Dances with Smurfs,Cartman Smurf,"Wendy, I know you're president of our school, but you can't just dig up the Smurfs' land!"
Dances with Smurfs,Human Wendy,"Fuck the Smurfs! They can suck my fat tits! [she climbs onto one of the bulldozers, Cartman stands in front of it]"
Dances with Smurfs,Cartman Smurf,"How many Smurfberries is enough, Wendy?!"
Dances with Smurfs,Human Wendy,"You can suck my fat tits too! [steps on the gas and the bulldozer begins to move. She rolls over the land, mowing down trees, mushroom houses, and smurfs, killing them by the tens. Blood and guts splatter everywhere]"
Dances with Smurfs,Cartman Smurf,Smurfette noooo!
Dances with Smurfs,Human Wendy,Suck mah fat tits!
Dances with Smurfs,Cartman,"And so now our school has plenty of precious unattainable Smurfberries. Yeah well big deal. At what cost did our school president get it? Every Smurf is dead. Wiped out and we will never see them again! Go on, look outside! You won't see any Smurfs! [Butters sobs] Of course, since I'm being silenced, I'm not allowed time to show you the entire movie. And so please buy Dances with Smurfs available now on DVD. [holds up the DVD case] The question now is, What happened to morals? What happened to dignity? What happened to my schooool?"
Dances with Smurfs,Scene Description,"South Park Elementary hallway, later. Butters is pacing the ground before a group of Melvins."
Dances with Smurfs,Butters,That does it! Our student council is corrupt and has to be dealt with!
Dances with Smurfs,A Melvin,I can no longer stand idly by.
Dances with Smurfs,Butters,"We need to get all the kids together who wanna fight back and tell them to meet after school! We will forever remember this day, the day we finally stood up to Wendy Testaburger!"
Dances with Smurfs,Casey,It is time for that slutty Smurf-killing bitch to get what's comin' to 'er.
Dances with Smurfs,Melvins,Yeah!
Dances with Smurfs,Scene Description,"Butters' house, after school. He's at the back patio talking to the Melvins over a megaphone. All of them are wearing shirts Cartman had made: ""I ask questions!"" with a picture of Cartman's head underneath."
Dances with Smurfs,Butters,"I don't know about all of you, but I have had enough! We've been sitting back and watching as our school slowly goes into the toilet! But today, we do something about it! [the Melvins cheer] So let's march right over there to Wendy's house and do what we know needs to be done! [the Melvins cheer again, and follow him out the side gate and on to Wendy's house]"
Dances with Smurfs,Scene Description,"Butters stops his posse outside Wendy's house, on the sidewalk."
Dances with Smurfs,Butters,Let us not forget what happens this day!
Dances with Smurfs,A Melvin,Do it!
Dances with Smurfs,Butters,"We are here, Wendy Testaburger! [walks up to her front door, drops his pants and briefs, and pees on the front door.]"
Dances with Smurfs,Melvin 2,"Take that, school president!"
Dances with Smurfs,Melvin 3,Get her good!
Dances with Smurfs,Butters,I am.
Dances with Smurfs,Wendy,"[opens her window] Hey, what are you doing?"
Dances with Smurfs,Butters,The students want answerrrrs! Go on the Morning Announcements if you've got nothing to hide!
Dances with Smurfs,Mr. Testaburger,[opens the front door and looks down] What the hell? [Butters stops peeing and looks up]
Dances with Smurfs,Butters,"Wah! [turns and waddles down the steps without pulling his pants up, then across the front yard] Smurfkiller! [runs down the street with the other Melvins] Answer for your crimes on the Morning Announcements!"
Dances with Smurfs,Mr. Testaburger,"Wendy, did a boy just pee on our door because the Smurfs were murdered? [Wendy plants her hands on her face, then removes them]"
Dances with Smurfs,Wendy,"It's okay Dad, I'll take care of it."
Dances with Smurfs,Scene Description,"The Principal's office, next morning. Wendy and Cartman are on Cartman's set as his make-up people prepare him for the Announcements. One of them is Esther. They frost the lower part of his hair to give him a distinguished elderly look."
Dances with Smurfs,Cartman,"Thank you so much for finally coming on my show, Wendy."
Dances with Smurfs,Wendy,"Yeah, well, Butters peed on my house."
Dances with Smurfs,Cartman,People are riled up. Hopefully we can clear the air here this morning.
Dances with Smurfs,Wendy,If we could just keep it to questions about Student Council?
Dances with Smurfs,Cartman,Of course. That's why we're here.
Dances with Smurfs,A Boy,Five seconds. [the make-up people move out as Cartman stands up]
Dances with Smurfs,Cartman,"Don't worry, I won't go too hard on you. [sits down and gets his notes ready as the chimes come in] Good morning South Park Elementary, these are the morning announcements. Rehearsals for the school play are cancelled this afternoon. For lunch the cafeteria will be serving meat loaf or veggie pasta. My guest today is the student body president of South Park Elementary, Wendy Testaburger. Wendy, thank you for coming on the show."
Dances with Smurfs,Wendy,Sure.
Dances with Smurfs,Cartman,"Wendy, I wanna start by asking a pretty straightforward question, and I hope you don't take offense to it."
Dances with Smurfs,Wendy,Okay.
Dances with Smurfs,Cartman,"How many Smurfberries is the life of each Smurf worth? [Wendy doesn't answer, and Cartman studies her reaction]"
Dances with Smurfs,Wendy,"I don't, I, I have no idea what-"
Dances with Smurfs,Cartman,You don't know how many Smurfberries the life of each Smurf is worth.
Dances with Smurfs,Scene Description,The Audio Video Department room. Butters and the Melvins are watching the announcements there.
Dances with Smurfs,Butters,"Ohhh, he's got her now!"
Dances with Smurfs,Scene Description,The Fourth Grade classroom. Kyle again has his face in his arms.
Dances with Smurfs,Cartman,Would you agree that the school is in a crisis right now?
Dances with Smurfs,Wendy,"I believe there is a ...few things wrong with the school, but-"
Dances with Smurfs,Cartman,"If a Smurf dies and no one is around to hear it, does it still scream? [Wendy doesn't answer]"
Dances with Smurfs,Scene Description,The Audio Video Department room.
Dances with Smurfs,Butters,She's speechless!
Dances with Smurfs,Cartman,You are the president of the school. Can you see why many students think you're an ineffective slut? Are you denying that the Smurf holocaust ever happened? Is that what you're suggesting?
Dances with Smurfs,Wendy,"Look, Eric, you have to understand. The Smurfberries were our school government's only option."
Dances with Smurfs,Cartman,"Yes, and that makes- whoa whoa what?"
Dances with Smurfs,Wendy,"What was I supposed to do? The school was running out of power. We tried relocating the Smurfs at first, but they wouldn't budge! So we decided to get somebody on the inside. A member of the school who could act like one of the Smurfs and learn their secrets. But of course you know that, don't you?"
Dances with Smurfs,Cartman,What? What do you mean I know that?
Dances with Smurfs,Wendy,"I'm just asking a question. We all knew you were sent in to live with the Smurfs, but did you know they would be wiped out?"
Dances with Smurfs,Cartman,No! You wiped them all out!
Dances with Smurfs,Wendy,"[gets off her chair and walks around a bit] Nobody expected you to fall in love with Smurfette. You went to learn from them, but instead you became one of them, right? Fought against your own kind when you knew we'd stop at nothing! Do you know that one Smurfberry can power the school for two months? One Smurfberry!"
Dances with Smurfs,Cartman,"Wait, hold on, can we take a break?"
Dances with Smurfs,Wendy,"No, it's okay! It's all out in the open now. I wouldn't have had to kill the Smurfs if they would have simply moved on. But you gave them the will to stay, and I guess... you can't be blamed for that."
Dances with Smurfs,Scene Description,Mr. Garrison's classroom.
Dances with Smurfs,Stan,What?!
Dances with Smurfs,Scene Description,The Principal's office.
Dances with Smurfs,Wendy,"And that is why... I'm stepping down. You were right all along, Cartman. And I am hereby making you the student body president."
Dances with Smurfs,Scene Description,The AV Department room.
Dances with Smurfs,Butters,All right! Cartman's president. We did it.
Dances with Smurfs,A Melvin,I'm confused.
Dances with Smurfs,Scene Description,The Principal's office.
Dances with Smurfs,Cartman,"Dude, you can't take my Dances with Smurfs idea and turn it into your own thing-"
Dances with Smurfs,Wendy,"No, you're right. The students all deserve to know the truth. And so I have answered what really happened in my new book, Going Rogue on the Smurfs."
Dances with Smurfs,Cartman,"No! No, dude! You don't just take one person's story and then add a couple of things and call it yours!"
Dances with Smurfs,Wendy,"Luckily with the money I made selling the movie rights to my book, I'll be okay."
Dances with Smurfs,Cartman,You sold the movie rights to who?!
Dances with Smurfs,Wendy,James Cameron. Go look. The movie came out already.
Dances with Smurfs,Cartman,Theh- They can't do that! I'm student body president!
Dances with Smurfs,Scene Description,"The Bijou. Playing there now is Avatar, James Cameron's latest movie. Cartman comes out of the 4:30 showing really pissed off."
Dances with Smurfs,Cartman,[crossing the street] Oh God damn it! Son of a bitch idea-stealing assholes! [turns around and rants at the theater] You sons of bitches! Dances with Smurfs was MY idea! MY IDEA! [gives the theater two middle fingers three times] You can't just take Dances with Smurfs and call it something else! [gives the theater two middle fingers three more times]
Dances with Smurfs,Scene Description,"South Park Elementary, next morning. The fourth graders take their seats. Cartman comes in and takes his seat, still angry."
Dances with Smurfs,Cartman,Huh!
Dances with Smurfs,Stan,"Dude, what happened? You're not doing the morning announcements anymore?"
Dances with Smurfs,Cartman,"No, because it turns out that by rule, the student body president can't also be the morning announcement reader!"
Dances with Smurfs,Kyle,"Oh well, at least as president you can run the school the way you want."
Dances with Smurfs,Cartman,I can't do jack! I went to my first student council meeting; all we did was talk about what colors to make the stupid Sadie Hawkins dance! Student council's retarded! [the chimes come on]
Dances with Smurfs,Casey,"The sun is up and the birds are chirping. I'm Casey Miller and these, are the morning announcements. I have a letter from second-grade student Brian Falner. Brian writes, ""Dear Casey, why is our school president such a fat stupid dickhead? My desk is broken, and so far Eric Cartman has done nothing about it. Will you please let that walking bowl of anus pus know that we are not happy?"" Well Brian, I couldn't agree more. Our asshole president is a fat smelly douchebag milkshake."
Dances with Smurfs,Cartman,"I'm doin' the best I can! [begins to cry, leaves his desk, and runs out of the classroom bawling.]"
Pee,Scene Description,"On the road, day. Cartman is singing. Jimmy looks over the back of the second row of seats in the station wagon."
Pee,Cartman,"We're going to the water park, The water park, the water park! We're going to the water park, Me and all my best friends, except for Kyle who I don't like! [Kyle flashes a look of anger at him]"
Pee,Stan,"[annoyed] Okay Cartman, you can stop singing now. [his father Randy is driving. The other boys present are Butters, Kenny, and Jimmy]"
Pee,Cartman,"This is gonna be sooo awesome dude. I haven't been to the water park in like, over a year."
Pee,Butters,What do you guys wanna do first? I hear they have a new inner tube slide.
Pee,Cartman,"No! Dude, we gotta go to the wave pool first. It's so dope, as long as there aren't any minorities."
Pee,Jimmy,"W-What are you talking about, Eric?"
Pee,Cartman,"You know, there's always like five or six minorities wearing their T-shirts in the wave pool, pisses me off."
Pee,Stan,We're here! It's the water park! [Randy pulls up at the front entrance and drops the boys off.]
Pee,Scene Description,Pi Pi's Splashtown. The boys gather at the entrance.
Pee,Randy,"I'm gonna pick you boys up right here at 4:00, you got it?"
Pee,Cartman,"Come on, let's go!"
Pee,Stan,"We got it, Dad."
Pee,Scene Description,The ticket booth.
Pee,Cartman,"[hands the clerk some money] Six adorable children, please."
Pee,Scene Description,Inside. Cartman runs in and through the interactive fountains.
Pee,Cartman,"Wave pool! Wave pool! Waaave pooool! [finally gets to the wave pool, but gets pissed off] Oh, what the hell?! [the pool is quite crowded with people of all races enjoying themselves. The other five boys catch up to Cartman]"
Pee,Kyle,"All right, what do you guys wanna ride first?"
Pee,Stan,"Well Cartman said he wanted to do the wave pool first, right Cartman?"
Pee,Cartman,[with a stunned look on his face] Forget it! Just forget it! [walks off in anger. The other five are confused]
Pee,Scene Description,Pi Pi's New York Splash. The boys tackle that attraction. Cartman isn't with them.
Pee,Stan,"Dude, this is awesome."
Pee,Kyle,You guys wanna see how long I can hold my breath under water?
Pee,Butters,"[stops] Hey fellers, fellas hang on! I've gotta go to the bathroom. [Kenny continues across the pool without the other boys]"
Pee,Kyle,"Okay, go ahead. [turns back to Stan and Jimmy]"
Pee,Butters,"Okay, thanks. [goes to the bathroom right there, no stepping out of the pool or nothin']"
Pee,Kyle,"I can seriously hold my breath longer than anybody. Somebody time me, all right?"
Pee,Stan,Okay.
Pee,Kyle,"All right, [glances back at Butters] check it out, I- [looks back again and sees what happened.] Butters, BUTTERS! What the fuck?! Are you peeing in the pool?!"
Pee,Butters,"You said ""go ahead""."
Pee,Stan,"Come on Kyle, let's check out the fireboats."
Pee,Kyle,"No dude, Butters' pee is in there."
Pee,Stan,"Aw come on, look at all this water. It doesn't matter if one person pees in it."
Pee,Butters,"Yeah, come on, Kyle, I'm not the only person who's peed in the pool. Lots of people do."
Pee,Kyle,No they don't!
Pee,Stan,"Yeah, they do, Kyle."
Pee,Jimmy,"To be perfectly frank, I peed in the pool about tu-tu-twenty five seconds ago."
Pee,Kyle,Dude!
Pee,Stan,"Come on, show us how long you can hold your breath."
Pee,Kyle,NO!
Pee,Scene Description,"In another part of the park, Cartman stands alone near a gazebo as people move past him this way and that. Montage, part 1: Cartman is now in the wave pool, then he wanders around the park, then he's singing at a signpost, then he's back near the wave pool, looking at the crowd in there, then he faces the camera, then he walks back to the park entrance, then tugs at a cop's shirt only to find that the copy is a member of a minority group, then he's back at the signpost, then he's at an artificial beach looking for a place to sit, then he's in line for Pele's Revenge, then he's annoyed and lazing about in an inner tube at the Lazy River, then he's waiting to enter the Lost River of the King Tut."
Pee,Cartman,"What has happened to this place? I don’t recognize it anymore. It used to be so fun and special. What is life worth living for? The dream is dead, our land is gone; There’s a hole in my heart and I can’t go oooooon. There are too many minorities (minorities) At my water park (my water park). This was our land, our dream (our dream), and they’ve taken it all away. They just keep coming and coming (minorities). I tried to go and tell the police, But even the authorities Are minorities At my water park. There’s no place for me to sit anymore, And the lines just keep getting crazier. There are Mexicans all around me. The lazy river has never been lazier. It’s a 40 minute wait to go down one slide, And the instructions are in Spanish on the Zip Line ride!"
Pee,Scene Description,At the Zip Line Ride. Cartman is waiting for the car he's in to start moving.
Pee,Ride Operator,Guarden los brazos y piernas dentro del paseo-
Pee,Cartman,Just do it in English!
Pee,Scene Description,"Back to the montage. Cartman walks around some more, then he's back at the wave pool looking at it, then some colored lights in the background, then he's on bended knee on a bluff overlooking the park."
Pee,Cartman,"There are too many minorities (too many) At my water park (somebody do something). Where did they all come from? Why can’t they leave this land alone? And it’s such a tragedy (feel a bit like dying). We looked the other way too long. We’ve got to change our priorities And get all these minorities Out of my water park (Minorities) Mexicans and Asians, (Black people), I think I even saw a Native American (gross). God I’m asking please, get all of these minorities Out of my water park (my water park)."
Pee,Scene Description,"Pi Pi's Snack Shack, later. The other five boys are eating hamburgers."
Pee,Stan,"After this, you guys wanna hit the hurricane slides?"
Pee,Butters,You bet!
Pee,Kyle,I'm not getting back in the water.
Pee,Stan,"Aw come on, Kyle."
Pee,Kyle,"Dude, I just found out that everybody pees in pools. Why would I go back?"
Pee,Stan,Not everybody pees in pools.
Pee,Kyle,Do you pee in the pool?
Pee,Stan,Not today... yet.
Pee,Kyle,"Aw, come on!"
Pee,Stan,"Well dude, what are you gonna do? Just hang out here at the table all day?"
Pee,Kyle,Most likely.
Pee,Cartman,"[running up to the boys] You guys! You guys, we have got problems of Biblical proportions!"
Pee,Stan,"Dude, where have you been?"
Pee,Cartman,I've been counting. Do you know there are two hundred and five Mexicans here? And there are a hundred and ninety black people!
Pee,Kyle,So what?
Pee,Cartman,So?! Guess how many white people are at the water park today? One hundred and forty three! There are actually more minorities here than us!
Pee,Kyle,"Well then they're not minorities, are they?"
Pee,Cartman,...What do you mean?
Pee,Kyle,"Dumbass, if there's sixty percent of them to forty percent of us, then who's the minority?!"
Pee,Cartman,The black and brown people.
Pee,Kyle,"No, you're the minority!"
Pee,Cartman,"Do I look like a minority to you, stupid?! Now look guys, I did some calculations: just last year, there were almost ninety percent normal people to minorities. That's a fifty percent rise in one, year!"
Pee,Stan,This is more math than I've ever seen you do.
Pee,Cartman,Because it's important! A fifty percent rise each year means that in three years the world will be only... minorities. That's 2012! The Mayans predicted this!
Pee,Butters,The who?
Pee,Cartman,The Mayans! They knew that minorities would take over the world by the year 2012! And now it's happening!
Pee,Stan,I'm gonna go on the slides.
Pee,Butters,"Whoopie! [Stan, Butters, Jimmy, and Kenny take their leave]"
Pee,Cartman,"You guys! You guys have to do something to stop this! Come on! [only Kyle is left at the table, and Cartman remembers this and slowly turns to him] Well, looks like at least you've got some sense left in you, Kyle. So what are we gonna do to keep the Mayan's prediction from coming true, buddy?"
Pee,Kyle,"Blow it out your ass, Cartman! [leaves the table without taking a bite from his hamburger. He walks by an elderly couple in a pool]"
Pee,Woman,"Eugene, that is disgusting! Did you just pee in the pool?"
Pee,Eugene,"Aw, come on, look how big this pool is. One person peeing in it isn't gonna hurt anything."
Pee,Kyle,"Eewww! [walks away quickly. Nearby, a man takes a water sample]"
